id,name,phone,category,city,url_path,full_url
2147,"מוסך שמוליק פרישווסר בע""מ",048729983,מוסך,חיפה,/l/2147/,https://leads-landing-v2.pages.dev/l/2147/?utm_source=wa&utm_lead=2147
945,Aywa Events - איווה אירועים,086455222,קייטרינג,אשדוד,/l/aywa-events-945/,https://leads-landing-v2.pages.dev/l/aywa-events-945/?utm_source=wa&utm_lead=945
1348,"FUXIS סלון יופי, טיפוח ובריאות",0775606314,סלון מניקור ופדיקור,ראשון לציון,/l/fuxis-1348/,https://leads-landing-v2.pages.dev/l/fuxis-1348/?utm_source=wa&utm_lead=1348
1497,האופה מבגדד,037467505,מאפייה,פתח תקווה,/l/1497/,https://leads-landing-v2.pages.dev/l/1497/?utm_source=wa&utm_lead=1497
1503,טאבון סיטי - Tabun City,036355050,מאפייה,פתח תקווה,/l/tabun-city-1503/,https://leads-landing-v2.pages.dev/l/tabun-city-1503/?utm_source=wa&utm_lead=1503
1511,מאפיית שיבולת השרון | כשר,039379131,מאפייה,פתח תקווה,/l/1511/,https://leads-landing-v2.pages.dev/l/1511/?utm_source=wa&utm_lead=1511
1602,גלידה אנדריי,039412844,גלידריה,ראשון לציון,/l/1602/,https://leads-landing-v2.pages.dev/l/1602/?utm_source=wa&utm_lead=1602
2276,PetBuy פטביי ההגנה,0722657896,חנות ציוד לחיות מחמד,פתח תקווה,/l/petbuy-2276/,https://leads-landing-v2.pages.dev/l/petbuy-2276/?utm_source=wa&utm_lead=2276
1270,איתי דמול : החלקות ותוספות שיער barbershop מספרה,036030195,קוסמטיקאית,רמת גן,/l/barbershop-1270/,https://leads-landing-v2.pages.dev/l/barbershop-1270/?utm_source=wa&utm_lead=1270
1335,שירי ריפוי היופי,0502445111,קוסמטיקאית,נתניה,/l/1335/,https://leads-landing-v2.pages.dev/l/1335/?utm_source=wa&utm_lead=1335
1364,"Y_nailista ציפורניים ראשון לציון מזרח , לק ג׳ל, מבנה אנטו",0528857509,סלון מניקור ופדיקור,ראשון לציון,/l/y-nailista-1364/,https://leads-landing-v2.pages.dev/l/y-nailista-1364/?utm_source=wa&utm_lead=1364
1788,"גנן על הגג - תכנון, עיצוב וביצוע גגות ומרפסות",099779790,גנן נוף,הרצליה,/l/1788/,https://leads-landing-v2.pages.dev/l/1788/?utm_source=wa&utm_lead=1788
1793,גננים פרו,0522845555,מעצב גינות,רמת גן,/l/1793/,https://leads-landing-v2.pages.dev/l/1793/?utm_source=wa&utm_lead=1793
2324,קומנדו מנעולים - מנעולן בתל אביב,036831000,מנעולן,תל אביב,/l/2324/,https://leads-landing-v2.pages.dev/l/2324/?utm_source=wa&utm_lead=2324
820,קבלן שיפוצים,039125588,,ראשון לציון,/l/820/,https://leads-landing-v2.pages.dev/l/820/?utm_source=wa&utm_lead=820
1484,הקצביה של עוזי,039571395,חנות בשר,בני ברק,/l/1484/,https://leads-landing-v2.pages.dev/l/1484/?utm_source=wa&utm_lead=1484
908,רכב ה-100,098627693,מוסך,נתניה,/l/100-908/,https://leads-landing-v2.pages.dev/l/100-908/?utm_source=wa&utm_lead=908
960,גד חשמלאי,035566234,חשמלאי,חולון,/l/960/,https://leads-landing-v2.pages.dev/l/960/?utm_source=wa&utm_lead=960
987,חשמל רומנו,036515028,חנות לציוד חשמלי,חולון,/l/987/,https://leads-landing-v2.pages.dev/l/987/?utm_source=wa&utm_lead=987
1478,אטליז ברוך,036185023,חנות בשר,בני ברק,/l/1478/,https://leads-landing-v2.pages.dev/l/1478/?utm_source=wa&utm_lead=1478
1715,וולטק פתרונות חשמל מתקדמים,0525304298,חשמלאי,גבעת שמואל,/l/1715/,https://leads-landing-v2.pages.dev/l/1715/?utm_source=wa&utm_lead=1715
1782,"הכל למיזוג בע""מ",039517500,חנות,ראשון לציון,/l/1782/,https://leads-landing-v2.pages.dev/l/1782/?utm_source=wa&utm_lead=1782
1935,בי תנועה - סטודיו לפילאטיס מכשירים ויוגה ערסלים,035289393,סטודיו לפילאטיס,חולון,/l/1935/,https://leads-landing-v2.pages.dev/l/1935/?utm_source=wa&utm_lead=1935
2006,מרפאת השיניים של דוקטור בנגייב,037680000,מרפאת שיניים,רמת גן,/l/2006/,https://leads-landing-v2.pages.dev/l/2006/?utm_source=wa&utm_lead=2006
2243,פרח השכונות,0768609005,חנות פרחים,תל אביב,/l/2243/,https://leads-landing-v2.pages.dev/l/2243/?utm_source=wa&utm_lead=2243
1113,קלינגר התרי בנייה ורישוי עסקים,0722593235,,תל אביב,/l/1113/,https://leads-landing-v2.pages.dev/l/1113/?utm_source=wa&utm_lead=1113
1114,ברוורמן יעל-אדריכלות ועיצוב,0723251502,,תל אביב,/l/1114/,https://leads-landing-v2.pages.dev/l/1114/?utm_source=wa&utm_lead=1114
1115,"טולדנו אדריכלות ועיצוב פנים בע""מ",035600832,,תל אביב,/l/1115/,https://leads-landing-v2.pages.dev/l/1115/?utm_source=wa&utm_lead=1115
1116,אילן לוי אדריכלים,036047860,,תל אביב,/l/1116/,https://leads-landing-v2.pages.dev/l/1116/?utm_source=wa&utm_lead=1116
1117,קירות און ליין,035444041,,תל אביב,/l/1117/,https://leads-landing-v2.pages.dev/l/1117/?utm_source=wa&utm_lead=1117
1118,"""בצלאל""- אדריכלות והנדסה",0723223894,,ראשון לציון,/l/1118/,https://leads-landing-v2.pages.dev/l/1118/?utm_source=wa&utm_lead=1118
1119,אורי שנף אדריכל,0723205986,,תל אביב,/l/1119/,https://leads-landing-v2.pages.dev/l/1119/?utm_source=wa&utm_lead=1119
1120,אלתרמן-שפריי אדריכלים,0723206054,,תל אביב,/l/1120/,https://leads-landing-v2.pages.dev/l/1120/?utm_source=wa&utm_lead=1120
1121,חקי זמיר אדריכלים,0723205800,,תל אביב,/l/1121/,https://leads-landing-v2.pages.dev/l/1121/?utm_source=wa&utm_lead=1121
1122,גבולי - קורן,0723203049,,תל אביב,/l/1122/,https://leads-landing-v2.pages.dev/l/1122/?utm_source=wa&utm_lead=1122
1123,ברוך אלון,0723207217,,תל אביב,/l/1123/,https://leads-landing-v2.pages.dev/l/1123/?utm_source=wa&utm_lead=1123
1124,דורון שינמן אדריכל,0723205979,,תל אביב,/l/1124/,https://leads-landing-v2.pages.dev/l/1124/?utm_source=wa&utm_lead=1124
1125,גליקפלד יהודית,0723203122,,תל אביב,/l/1125/,https://leads-landing-v2.pages.dev/l/1125/?utm_source=wa&utm_lead=1125
1126,פייסט אדריכלים,035101011,,תל אביב,/l/1126/,https://leads-landing-v2.pages.dev/l/1126/?utm_source=wa&utm_lead=1126
1127,תא -מתכננים,0723205718,,תל אביב,/l/1127/,https://leads-landing-v2.pages.dev/l/1127/?utm_source=wa&utm_lead=1127
1337,שרית סתון נדן פסיכולוגית חינוכית מומחית,0768016732,פסיכולוגים,רעננה,/l/1337/,https://leads-landing-v2.pages.dev/l/1337/?utm_source=wa&utm_lead=1337
1343,אסנת מרכז הפאות,0768016699,"עיצוב שיער ומספרות,פאות",צפת,/l/1343/,https://leads-landing-v2.pages.dev/l/1343/?utm_source=wa&utm_lead=1343
1662,קלאודיו לוסטהאוז,0723205261,,תל אביב,/l/1662/,https://leads-landing-v2.pages.dev/l/1662/?utm_source=wa&utm_lead=1662
1663,לבן אדריכלים,036090936,,תל אביב,/l/1663/,https://leads-landing-v2.pages.dev/l/1663/?utm_source=wa&utm_lead=1663
1826,דורון מזרחי-שמאי מקרקעין,0723234379,,ירושלים,/l/1826/,https://leads-landing-v2.pages.dev/l/1826/?utm_source=wa&utm_lead=1826
1827,זרמטי ברונו,0723225019,,ירושלים,/l/1827/,https://leads-landing-v2.pages.dev/l/1827/?utm_source=wa&utm_lead=1827
818,ניקיונט ניהול פרויקטים - שיפוצים,0506767646,שיפוצניק,ראשון לציון,/l/818/,https://leads-landing-v2.pages.dev/l/818/?utm_source=wa&utm_lead=818
1349,לוריין ביוטי - ראשון לציון קוסמטיקאית בניית ציפורניים מניקור פדיקור רפואי לק ג'ל גבות,0548178442,סלון מניקור ופדיקור,ראשון לציון,/l/1349/,https://leads-landing-v2.pages.dev/l/1349/?utm_source=wa&utm_lead=1349
1780,טכנאי מזגנים בראשון לציון,0507123365,שירות תיקונים למזגנים,ראשון לציון,/l/1780/,https://leads-landing-v2.pages.dev/l/1780/?utm_source=wa&utm_lead=1780
1128,"ד""ר מרקוס שי",0723215456,,חיפה,/l/1128/,https://leads-landing-v2.pages.dev/l/1128/?utm_source=wa&utm_lead=1128
1129,"ד""ר שי רונן",0723270210,,חיפה,/l/1129/,https://leads-landing-v2.pages.dev/l/1129/?utm_source=wa&utm_lead=1129
1130,"ד""ר סיגל ריטן",048252076,,חיפה,/l/1130/,https://leads-landing-v2.pages.dev/l/1130/?utm_source=wa&utm_lead=1130
1131,"ד""ר גולדשטיין מירב, וטרינרית",0723268855,,חיפה,/l/1131/,https://leads-landing-v2.pages.dev/l/1131/?utm_source=wa&utm_lead=1131
1133,לאב וט LoVet,046077070,,חיפה,/l/lovet-1133/,https://leads-landing-v2.pages.dev/l/lovet-1133/?utm_source=wa&utm_lead=1133
1134,"ד""ר סנפיר אהוד",0723268775,,חיפה,/l/1134/,https://leads-landing-v2.pages.dev/l/1134/?utm_source=wa&utm_lead=1134
1135,"ד""ר אריאלה וסער שירק",0723268673,,חיפה,/l/1135/,https://leads-landing-v2.pages.dev/l/1135/?utm_source=wa&utm_lead=1135
1136,מרפאת גלים,0773502400,,חיפה,/l/1136/,https://leads-landing-v2.pages.dev/l/1136/?utm_source=wa&utm_lead=1136
1140,"וט-האוס מרכז רפואי לבע""ח",0723268770,,חיפה,/l/1140/,https://leads-landing-v2.pages.dev/l/1140/?utm_source=wa&utm_lead=1140
1196,דרמיקו,0723311761,,פתח תקווה,/l/1196/,https://leads-landing-v2.pages.dev/l/1196/?utm_source=wa&utm_lead=1196
1197,רחל עיצוב שיער,0723226867,,פתח תקווה,/l/1197/,https://leads-landing-v2.pages.dev/l/1197/?utm_source=wa&utm_lead=1197
1204,רוני פסקל,039310991,,פתח תקווה,/l/1204/,https://leads-landing-v2.pages.dev/l/1204/?utm_source=wa&utm_lead=1204
1205,דניאל גפן,039340256,,פתח תקווה,/l/1205/,https://leads-landing-v2.pages.dev/l/1205/?utm_source=wa&utm_lead=1205
1206,"""שרית הספרית""",039331199,,פתח תקווה,/l/1206/,https://leads-landing-v2.pages.dev/l/1206/?utm_source=wa&utm_lead=1206
1207,סאלי & סוזי החלקות שיער,0723200224,,פתח תקווה,/l/1207/,https://leads-landing-v2.pages.dev/l/1207/?utm_source=wa&utm_lead=1207
1220,רונן,039310118,,פתח תקווה,/l/1220/,https://leads-landing-v2.pages.dev/l/1220/?utm_source=wa&utm_lead=1220
1221,הסלון של דני,0723257866,,פתח תקווה,/l/1221/,https://leads-landing-v2.pages.dev/l/1221/?utm_source=wa&utm_lead=1221
1224,מספרת יניב,039331692,,פתח תקווה,/l/1224/,https://leads-landing-v2.pages.dev/l/1224/?utm_source=wa&utm_lead=1224
1225,ראשובב-מספרת ילדים,039344962,,פתח תקווה,/l/1225/,https://leads-landing-v2.pages.dev/l/1225/?utm_source=wa&utm_lead=1225
1226,לירון A Z,035255705,,פתח תקווה,/l/a-z-1226/,https://leads-landing-v2.pages.dev/l/a-z-1226/?utm_source=wa&utm_lead=1226
1227,הסלון של זיוה,039308801,,פתח תקווה,/l/1227/,https://leads-landing-v2.pages.dev/l/1227/?utm_source=wa&utm_lead=1227
1228,עיצוב שיער יובל,039044800,,פתח תקווה,/l/1228/,https://leads-landing-v2.pages.dev/l/1228/?utm_source=wa&utm_lead=1228
1229,לה-בוהם רחל,0774042793,,פתח תקווה,/l/1229/,https://leads-landing-v2.pages.dev/l/1229/?utm_source=wa&utm_lead=1229
1230,סלון קלוד,039340873,,פתח תקווה,/l/1230/,https://leads-landing-v2.pages.dev/l/1230/?utm_source=wa&utm_lead=1230
1239,מספרת אינה,0723258816,,רמת גן,/l/1239/,https://leads-landing-v2.pages.dev/l/1239/?utm_source=wa&utm_lead=1239
1240,אילן מרגלית - עיצוב שיער,036763456,,רמת גן,/l/1240/,https://leads-landing-v2.pages.dev/l/1240/?utm_source=wa&utm_lead=1240
1241,אבי אלקניאן - מספרת גברים,036760641,,רמת גן,/l/1241/,https://leads-landing-v2.pages.dev/l/1241/?utm_source=wa&utm_lead=1241
1242,אורן אוחנה,036725027,,רמת גן,/l/1242/,https://leads-landing-v2.pages.dev/l/1242/?utm_source=wa&utm_lead=1242
1243,עדי מעודד עיצוב שיער,035744911,,רמת גן,/l/1243/,https://leads-landing-v2.pages.dev/l/1243/?utm_source=wa&utm_lead=1243
1245,זהבה ואבי,036314461,,רמת גן,/l/1245/,https://leads-landing-v2.pages.dev/l/1245/?utm_source=wa&utm_lead=1245
1249,עיצוב שיער גרי,036733617,,רמת גן,/l/1249/,https://leads-landing-v2.pages.dev/l/1249/?utm_source=wa&utm_lead=1249
1250,סלון רותי,035747972,,ירושלים,/l/1250/,https://leads-landing-v2.pages.dev/l/1250/?utm_source=wa&utm_lead=1250
1251,ממן מתי,036748044,,רמת גן,/l/1251/,https://leads-landing-v2.pages.dev/l/1251/?utm_source=wa&utm_lead=1251
1541,קפה גרג,097720970,,נתניה,/l/1541/,https://leads-landing-v2.pages.dev/l/1541/?utm_source=wa&utm_lead=1541
1542,ברדו,098654935,,נתניה,/l/1542/,https://leads-landing-v2.pages.dev/l/1542/?utm_source=wa&utm_lead=1542
1543,אספרסו בר,0723267713,,נתניה,/l/1543/,https://leads-landing-v2.pages.dev/l/1543/?utm_source=wa&utm_lead=1543
1544,ארומה - אספרסו בר,099508833,,נתניה,/l/1544/,https://leads-landing-v2.pages.dev/l/1544/?utm_source=wa&utm_lead=1544
1545,וופלס,097776899,,נתניה,/l/1545/,https://leads-landing-v2.pages.dev/l/1545/?utm_source=wa&utm_lead=1545
1546,סי קפה,099564471,,נתניה,/l/1546/,https://leads-landing-v2.pages.dev/l/1546/?utm_source=wa&utm_lead=1546
1549,קפה לנדוור,099744361,,נתניה,/l/1549/,https://leads-landing-v2.pages.dev/l/1549/?utm_source=wa&utm_lead=1549
1551,קפה דה פאי,097961392,,נתניה,/l/1551/,https://leads-landing-v2.pages.dev/l/1551/?utm_source=wa&utm_lead=1551
1568,כפר סבא mimi,098353600,,כפר סבא,/l/mimi-1568/,https://leads-landing-v2.pages.dev/l/mimi-1568/?utm_source=wa&utm_lead=1568
1569,מוזס,099593020,,כפר סבא,/l/1569/,https://leads-landing-v2.pages.dev/l/1569/?utm_source=wa&utm_lead=1569
1570,Joud ג'וד,0722599862,,כפר סבא,/l/joud-1570/,https://leads-landing-v2.pages.dev/l/joud-1570/?utm_source=wa&utm_lead=1570
1571,מנהטן בורגר בר,035099222,,כפר סבא,/l/1571/,https://leads-landing-v2.pages.dev/l/1571/?utm_source=wa&utm_lead=1571
1572,אנגוס,099796655,,כפר סבא,/l/1572/,https://leads-landing-v2.pages.dev/l/1572/?utm_source=wa&utm_lead=1572
1573,פלאפלס,097466193,,כפר סבא,/l/1573/,https://leads-landing-v2.pages.dev/l/1573/?utm_source=wa&utm_lead=1573
1574,טעמים,099779077,,כפר סבא,/l/1574/,https://leads-landing-v2.pages.dev/l/1574/?utm_source=wa&utm_lead=1574
1575,זוזוברה,097655005,,כפר סבא,/l/1575/,https://leads-landing-v2.pages.dev/l/1575/?utm_source=wa&utm_lead=1575
1576,מסעדת ושווארמה הצפון,039337735,,כפר סבא,/l/1576/,https://leads-landing-v2.pages.dev/l/1576/?utm_source=wa&utm_lead=1576
1577,"פיאנו פיאנו Piano Piano כ""ס",097688778,,כפר סבא,/l/piano-piano-1577/,https://leads-landing-v2.pages.dev/l/piano-piano-1577/?utm_source=wa&utm_lead=1577
1578,נונו מימי כפר סבא,099662239,,כפר סבא,/l/1578/,https://leads-landing-v2.pages.dev/l/1578/?utm_source=wa&utm_lead=1578
1605,קפה גן סיפור,035011596,,חולון,/l/1605/,https://leads-landing-v2.pages.dev/l/1605/?utm_source=wa&utm_lead=1605
1606,אווזי גריל בר ישראלי,035580077,,חולון,/l/1606/,https://leads-landing-v2.pages.dev/l/1606/?utm_source=wa&utm_lead=1606
1607,המעורב הפרוע,035050995,,חולון,/l/1607/,https://leads-landing-v2.pages.dev/l/1607/?utm_source=wa&utm_lead=1607
1608,מפגש הקריה,035540606,,חולון,/l/1608/,https://leads-landing-v2.pages.dev/l/1608/?utm_source=wa&utm_lead=1608
1609,קינג ג'ורג',037784040,,חולון,/l/1609/,https://leads-landing-v2.pages.dev/l/1609/?utm_source=wa&utm_lead=1609
1610,גורדוס,037733366,,ירושלים,/l/1610/,https://leads-landing-v2.pages.dev/l/1610/?utm_source=wa&utm_lead=1610
1611,ארוגולה שף אזור,039215493,,חולון,/l/1611/,https://leads-landing-v2.pages.dev/l/1611/?utm_source=wa&utm_lead=1611
1612,חומוס חסוני,035580144,,חולון,/l/1612/,https://leads-landing-v2.pages.dev/l/1612/?utm_source=wa&utm_lead=1612
1617,שניצל 20 טעמים,039492255,,חולון,/l/20-1617/,https://leads-landing-v2.pages.dev/l/20-1617/?utm_source=wa&utm_lead=1617
1618,חומוס אליהו,037731713,,חולון,/l/1618/,https://leads-landing-v2.pages.dev/l/1618/?utm_source=wa&utm_lead=1618
1640,רוטשילד קפה,097777032,,הרצליה,/l/1640/,https://leads-landing-v2.pages.dev/l/1640/?utm_source=wa&utm_lead=1640
1641,קפה עמליה,099580472,,הרצליה,/l/1641/,https://leads-landing-v2.pages.dev/l/1641/?utm_source=wa&utm_lead=1641
1642,קפה נטו-משרדי הנהלה,099554040,,הרצליה,/l/1642/,https://leads-landing-v2.pages.dev/l/1642/?utm_source=wa&utm_lead=1642
1643,אתנחתא,099578537,,הרצליה,/l/1643/,https://leads-landing-v2.pages.dev/l/1643/?utm_source=wa&utm_lead=1643
1644,מרינה ביי-Marina bay,099516767,,הרצליה,/l/marina-bay-1644/,https://leads-landing-v2.pages.dev/l/marina-bay-1644/?utm_source=wa&utm_lead=1644
1645,לחם ארז הרצליה,099555612,,הרצליה,/l/1645/,https://leads-landing-v2.pages.dev/l/1645/?utm_source=wa&utm_lead=1645
1648,דליסיטי בר,099546873,,הרצליה,/l/1648/,https://leads-landing-v2.pages.dev/l/1648/?utm_source=wa&utm_lead=1648
1708,אייל - שירותי חשמל,0723127449,,נתניה,/l/1708/,https://leads-landing-v2.pages.dev/l/1708/?utm_source=wa&utm_lead=1708
1709,צוריאל צבי,0772273934,,גבעת שמואל,/l/1709/,https://leads-landing-v2.pages.dev/l/1709/?utm_source=wa&utm_lead=1709
1710,ב.א.ח.ר.י.ת,0723119412,,גבעת שמואל,/l/1710/,https://leads-landing-v2.pages.dev/l/1710/?utm_source=wa&utm_lead=1710
1711,חשמל אלי,0722594777,,גבעת שמואל,/l/1711/,https://leads-landing-v2.pages.dev/l/1711/?utm_source=wa&utm_lead=1711
1712,קורנפלד מנחם,0773130732,,גבעת שמואל,/l/1712/,https://leads-landing-v2.pages.dev/l/1712/?utm_source=wa&utm_lead=1712
1728,אלכס שירות ותיקון,0722594554,,חולון,/l/1728/,https://leads-landing-v2.pages.dev/l/1728/?utm_source=wa&utm_lead=1728
1729,גיא אלון הנדימן  ואינסטלציה,0737839503,,חולון,/l/1729/,https://leads-landing-v2.pages.dev/l/1729/?utm_source=wa&utm_lead=1729
1730,אינסטלטור עומר,0737825274,,חולון,/l/1730/,https://leads-landing-v2.pages.dev/l/1730/?utm_source=wa&utm_lead=1730
1733,ניסים האינסטלטור שלך,0723137920,,חולון,/l/1733/,https://leads-landing-v2.pages.dev/l/1733/?utm_source=wa&utm_lead=1733
1804,דור חשמלאי ראשי והתקנות מאוורים ומסכים,0723217281,,חיפה,/l/1804/,https://leads-landing-v2.pages.dev/l/1804/?utm_source=wa&utm_lead=1804
1806,ד.ש. הנדסת חשמל,0723258144,,חיפה,/l/1806/,https://leads-landing-v2.pages.dev/l/1806/?utm_source=wa&utm_lead=1806
1807,שמעון צבע ושיפוצים,0722169724,,חיפה,/l/1807/,https://leads-landing-v2.pages.dev/l/1807/?utm_source=wa&utm_lead=1807
1808,פארס עבדלאדי אלהאדי,0723238143,,חיפה,/l/1808/,https://leads-landing-v2.pages.dev/l/1808/?utm_source=wa&utm_lead=1808
1870,אלי מור ושות' - חברת עורכי דין ונוטריון,036959990,משרד עורכי דין,פתח תקווה,/l/1870/,https://leads-landing-v2.pages.dev/l/1870/?utm_source=wa&utm_lead=1870
1983,"ד""ר זיסמן יניב",0723259538,,רעננה,/l/1983/,https://leads-landing-v2.pages.dev/l/1983/?utm_source=wa&utm_lead=1983
1984,"ד""ר ירון יואב",0773130580,,רמת גן,/l/1984/,https://leads-landing-v2.pages.dev/l/1984/?utm_source=wa&utm_lead=1984
1985,"ד""ר גל עפרה",0723226839,,רמת גן,/l/1985/,https://leads-landing-v2.pages.dev/l/1985/?utm_source=wa&utm_lead=1985
1986,"ד""ר פנקס יוסי",0723226539,,רמת גן,/l/1986/,https://leads-landing-v2.pages.dev/l/1986/?utm_source=wa&utm_lead=1986
1987,"ד""ר פנחס שמעונוב- רופא שיניים",0723218890,,פתח תקווה,/l/1987/,https://leads-landing-v2.pages.dev/l/1987/?utm_source=wa&utm_lead=1987
1988,פרופ'  זיו מזור (רומניה),0723227317,,תל אביב,/l/1988/,https://leads-landing-v2.pages.dev/l/1988/?utm_source=wa&utm_lead=1988
1989,"חיוכים סנטר וואן בע""מ",0723250724,,רמת גן,/l/1989/,https://leads-landing-v2.pages.dev/l/1989/?utm_source=wa&utm_lead=1989
1990,"ד""ר ירון אבני",0723226389,,תל אביב,/l/1990/,https://leads-landing-v2.pages.dev/l/1990/?utm_source=wa&utm_lead=1990
1991,"ד""ר גלית מטצקי-מרפאות שיניים",0723258178,,רמת גן,/l/1991/,https://leads-landing-v2.pages.dev/l/1991/?utm_source=wa&utm_lead=1991
1992,"ד""ר ירושלמי ערן",0723267097,,רמת גן,/l/1992/,https://leads-landing-v2.pages.dev/l/1992/?utm_source=wa&utm_lead=1992
1993,"ד""ר עברון דור רופא שיניים מומחה לפריודונטיה",0722645689,,רמת גן,/l/1993/,https://leads-landing-v2.pages.dev/l/1993/?utm_source=wa&utm_lead=1993
1994,חיוך ראשון - המרכז לטיפולי שיניים,0723259613,,ראשון לציון,/l/1994/,https://leads-landing-v2.pages.dev/l/1994/?utm_source=wa&utm_lead=1994
1995,"מוני - דנט בע""מ",0722593269,,לוד,/l/1995/,https://leads-landing-v2.pages.dev/l/1995/?utm_source=wa&utm_lead=1995
1996,"ד""ר גרוסמן גלית",0723212768,,רמת גן,/l/1996/,https://leads-landing-v2.pages.dev/l/1996/?utm_source=wa&utm_lead=1996
1997,"ד""ר גרון סילביה",036352469,,רמת גן,/l/1997/,https://leads-landing-v2.pages.dev/l/1997/?utm_source=wa&utm_lead=1997
1998,מאוחדת,036754343,,רמת גן,/l/1998/,https://leads-landing-v2.pages.dev/l/1998/?utm_source=wa&utm_lead=1998
2018,"ד""ר שאול ליבנה",0723218022,,תל אביב,/l/2018/,https://leads-landing-v2.pages.dev/l/2018/?utm_source=wa&utm_lead=2018
2019,"ד""ר עפר גורביץ",0723223748,,תל אביב,/l/2019/,https://leads-landing-v2.pages.dev/l/2019/?utm_source=wa&utm_lead=2019
2020,גולן עינת - פסיכולוגית,0723251150,,חולון,/l/2020/,https://leads-landing-v2.pages.dev/l/2020/?utm_source=wa&utm_lead=2020
2021,שוסטר מאיר,0723263073,,נס ציונה,/l/2021/,https://leads-landing-v2.pages.dev/l/2021/?utm_source=wa&utm_lead=2021
2022,"ד""ר טוני שחר",035275904,,תל אביב,/l/2022/,https://leads-landing-v2.pages.dev/l/2022/?utm_source=wa&utm_lead=2022
2028,פיאמנטה רוחמה,035234033,,תל אביב,/l/2028/,https://leads-landing-v2.pages.dev/l/2028/?utm_source=wa&utm_lead=2028
2029,מאירי (טבק) צפורה,036965005,,תל אביב,/l/2029/,https://leads-landing-v2.pages.dev/l/2029/?utm_source=wa&utm_lead=2029
2049,המוסך הנכון,0722597667,,חולון,/l/2049/,https://leads-landing-v2.pages.dev/l/2049/?utm_source=wa&utm_lead=2049
2050,מוסך ארז - מכונאות כללית,0723294775,,רעננה,/l/2050/,https://leads-landing-v2.pages.dev/l/2050/?utm_source=wa&utm_lead=2050
2051,אלטרנטורים אחים גיני,0723254573,,פתח תקווה,/l/2051/,https://leads-landing-v2.pages.dev/l/2051/?utm_source=wa&utm_lead=2051
2052,מרכז שרות משה דיין (נע-אור),035701614,,פתח תקווה,/l/2052/,https://leads-landing-v2.pages.dev/l/2052/?utm_source=wa&utm_lead=2052
2053,מוסך אלרם,0723290412,,פתח תקווה,/l/2053/,https://leads-landing-v2.pages.dev/l/2053/?utm_source=wa&utm_lead=2053
2054,"מוסך עמית צ'סנר את עאדל בע""מ",0723226925,,בני ברק,/l/2054/,https://leads-landing-v2.pages.dev/l/2054/?utm_source=wa&utm_lead=2054
2055,"מרכז שירות  האיצטדיון - ""ניסים"" בע""מ",0723227360,,בני ברק,/l/2055/,https://leads-landing-v2.pages.dev/l/2055/?utm_source=wa&utm_lead=2055
2056,"מרכז שירות אריאל יעקב בע""מ",0773130144,,פתח תקווה,/l/2056/,https://leads-landing-v2.pages.dev/l/2056/?utm_source=wa&utm_lead=2056
2057,מוסך קיה פתח תקוה,0722594124,,פתח תקווה,/l/2057/,https://leads-landing-v2.pages.dev/l/2057/?utm_source=wa&utm_lead=2057
2058,קאר זון פתרונות מתקדמים לרכב,0722596275,,פתח תקווה,/l/2058/,https://leads-landing-v2.pages.dev/l/2058/?utm_source=wa&utm_lead=2058
2059,מרכז שירות שמואל סומך,0723294822,,בני ברק,/l/2059/,https://leads-landing-v2.pages.dev/l/2059/?utm_source=wa&utm_lead=2059
2060,מוסך אופנועים די מוטור,0723101989,,פתח תקווה,/l/2060/,https://leads-landing-v2.pages.dev/l/2060/?utm_source=wa&utm_lead=2060
2061,"פרי מוטורס בע""מ",0723221346,,פתח תקווה,/l/2061/,https://leads-landing-v2.pages.dev/l/2061/?utm_source=wa&utm_lead=2061
2062,"דה בסט קור בע""מ",0723296053,,פתח תקווה,/l/2062/,https://leads-landing-v2.pages.dev/l/2062/?utm_source=wa&utm_lead=2062
2063,"בייק סנטר-מרכז שרות מטרו בפ""ת",039045670,,פתח תקווה,/l/2063/,https://leads-landing-v2.pages.dev/l/2063/?utm_source=wa&utm_lead=2063
2064,ראלי מוטור,0723249848,,פתח תקווה,/l/2064/,https://leads-landing-v2.pages.dev/l/2064/?utm_source=wa&utm_lead=2064
2065,ויקטור לק רדיאטורים ואגזוזים,0723251085,,פתח תקווה,/l/2065/,https://leads-landing-v2.pages.dev/l/2065/?utm_source=wa&utm_lead=2065
2066,מדס,0723227615,,פתח תקווה,/l/2066/,https://leads-landing-v2.pages.dev/l/2066/?utm_source=wa&utm_lead=2066
2084,רוני שירותי רכב,0722595523,,ראשון לציון,/l/2084/,https://leads-landing-v2.pages.dev/l/2084/?utm_source=wa&utm_lead=2084
2085,מוסך 2000- מכונאות כללית ותיקוני גירים,0723270873,,ראשון לציון,/l/2000-2085/,https://leads-landing-v2.pages.dev/l/2000-2085/?utm_source=wa&utm_lead=2085
2086,"מוסכי משה אלדן בע""מ",0722158368,,תל אביב,/l/2086/,https://leads-landing-v2.pages.dev/l/2086/?utm_source=wa&utm_lead=2086
2087,מוסך עידן את יובל,0723223955,,ראשון לציון,/l/2087/,https://leads-landing-v2.pages.dev/l/2087/?utm_source=wa&utm_lead=2087
2088,"מכניקאר - בדיקת קניה ומכירה, כיוון פרונט",0777785060,,אשדוד,/l/2088/,https://leads-landing-v2.pages.dev/l/2088/?utm_source=wa&utm_lead=2088
